source	year	id	url	suppfile	genelist	geneerrors
dnaresearch	2014	/dnaresearch/article/21/2/141/402760	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/141/402760	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst046/2/dst046-dst046supp_table2.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/2/141/402760	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/141/402760	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst046/2/dst046-dst046supp_table1.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/2/153/403337	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/153/403337	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst047/2/dst047-dst047supp2.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/2/153/403337	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/153/403337	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst047/2/dst047-dst047supp_Data_Set3.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/2/153/403337	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/153/403337	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst047/2/dst047-dst047supp_Data_Set2.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/2/153/403337	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/153/403337	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst047/2/dst047-dst047supp_Data_Set1.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/2/169/404005	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/169/404005	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst049/2/dst049-dst049supp_tables.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/183/403825	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/183/403825	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst048/2/dst048-dst048supp_table1.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/195/404182	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/195/404182		n	n
dnaresearch	2014	/dnaresearch/article/21/2/207/404404	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/207/404404	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst051/2/dst051-dst051supp_table7.xls	0	0
