source	year	id	url	suppfile
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM8_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM9_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM10_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM11_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM12_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM13_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM14_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM15_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM16_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM17_ESM.xlsx
nature	2019	31068699	https://doi.org/10.1038/s41586-019-1188-1	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1188-1/MediaObjects/41586_2019_1188_MOESM18_ESM.xlsx
nature	2019	31068698	https://doi.org/10.1038/s41586-019-1191-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1191-6/MediaObjects/41586_2019_1191_MOESM3_ESM.xlsx
nature	2019	31068698	https://doi.org/10.1038/s41586-019-1191-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1191-6/MediaObjects/41586_2019_1191_MOESM4_ESM.xlsx
nature	2019	31068698	https://doi.org/10.1038/s41586-019-1191-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1191-6/MediaObjects/41586_2019_1191_MOESM5_ESM.xlsx
nature	2019	31068697	https://doi.org/10.1038/s41586-019-1185-4	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1185-4/MediaObjects/41586_2019_1185_MOESM12_ESM.xlsx
nature	2019	31068697	https://doi.org/10.1038/s41586-019-1185-4	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1185-4/MediaObjects/41586_2019_1185_MOESM14_ESM.xlsx
nature	2019	31068697	https://doi.org/10.1038/s41586-019-1185-4	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1185-4/MediaObjects/41586_2019_1185_MOESM15_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM3_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM4_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM5_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM6_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM7_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM8_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM9_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM10_ESM.xlsx
nature	2019	31068696	https://doi.org/10.1038/s41586-019-1168-5	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1168-5/MediaObjects/41586_2019_1168_MOESM11_ESM.xlsx
nature	2019	31068695	https://doi.org/10.1038/s41586-019-1190-7	
nature	2019	31068694	https://doi.org/10.1038/s41586-019-1178-3	
nature	2019	31068693	https://doi.org/10.1038/s41586-019-1180-9	
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM5_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM6_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM7_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM8_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM9_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM10_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM11_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM12_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM13_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM14_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM15_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM16_ESM.xlsx
nature	2019	31068692	https://doi.org/10.1038/s41586-019-1187-2	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1187-2/MediaObjects/41586_2019_1187_MOESM4_ESM.zip
nature	2019	31065102	https://doi.org/10.1038/d41586-019-01418-w	
nature	2019	31065101	https://doi.org/10.1038/d41586-019-01448-4	
nature	2019	31065100	https://doi.org/10.1038/d41586-019-01456-4	
nature	2019	31065099	https://doi.org/10.1038/d41586-019-01452-8	
nature	2019	31065098	https://doi.org/10.1038/d41586-019-01453-7	
nature	2019	31065097	https://doi.org/10.1038/d41586-019-01408-y	
nature	2019	31065096	https://doi.org/10.1038/d41586-019-01455-5	
nature	2019	31065095	https://doi.org/10.1038/d41586-019-01454-6	
nature	2019	31065094	https://doi.org/10.1038/d41586-019-01428-8	
nature	2019	31065093	https://doi.org/10.1038/d41586-019-01422-0	
nature	2019	31065092	https://doi.org/10.1038/d41586-019-01421-1	
nature	2019	31065091	https://doi.org/10.1038/d41586-019-01436-8	
nature	2019	31065090	https://doi.org/10.1038/d41586-019-01399-w	
nature	2019	31065089	https://doi.org/10.1038/d41586-019-01415-z	
nature	2019	31065088	https://doi.org/10.1038/d41586-019-01430-0	
nature	2019	31065087	https://doi.org/10.1038/d41586-019-01386-1	
nature	2019	31065086	https://doi.org/10.1038/d41586-019-01412-2	
nature	2019	31065085	https://doi.org/10.1038/d41586-019-01161-2	
nature	2019	31065084	https://doi.org/10.1038/d41586-019-01387-0	
nature	2019	31065083	https://doi.org/10.1038/d41586-019-01385-2	
nature	2019	31065082	https://doi.org/10.1038/d41586-019-01382-5	
nature	2019	31065081	https://doi.org/10.1038/d41586-019-01396-z	
nature	2019	31065080	https://doi.org/10.1038/d41586-019-01397-y	
nature	2019	31065057	https://doi.org/10.1038/s41586-019-1205-4	
nature	2019	31065056	https://doi.org/10.1038/s41586-019-1206-3	
nature	2019	31061499	https://doi.org/10.1038/s41586-019-1181-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1181-8/MediaObjects/41586_2019_1181_MOESM3_ESM.xlsx
nature	2019	31061499	https://doi.org/10.1038/s41586-019-1181-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1181-8/MediaObjects/41586_2019_1181_MOESM4_ESM.xlsx
nature	2019	31061499	https://doi.org/10.1038/s41586-019-1181-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1181-8/MediaObjects/41586_2019_1181_MOESM5_ESM.xlsx
nature	2019	31061462	https://doi.org/10.1038/d41586-019-01427-9	
nature	2019	31061461	https://doi.org/10.1038/d41586-019-01426-w	
nature	2019	31053836	https://doi.org/10.1038/d41586-019-01405-1	
nature	2019	31053835	https://doi.org/10.1038/d41586-019-01278-4	
nature	2019	31048811	https://doi.org/10.1038/s41586-019-1209-0	
nature	2019	31048791	https://doi.org/10.1038/d41586-019-01424-y	
nature	2019	31043750	https://doi.org/10.1038/s41586-019-1123-5	
nature	2019	31043749	https://doi.org/10.1038/s41586-019-1160-0	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1160-0/MediaObjects/41586_2019_1160_MOESM3_ESM.xlsx
nature	2019	31043748	https://doi.org/10.1038/s41586-019-1159-6	
nature	2019	31043747	https://doi.org/10.1038/s41586-019-1166-7	
nature	2019	31043746	https://doi.org/10.1038/s41586-019-1139-x	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1139-x/MediaObjects/41586_2019_1139_MOESM4_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM6_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM7_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM8_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM9_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM10_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM11_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM12_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM13_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM14_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM15_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM16_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM17_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM18_ESM.xlsx
nature	2019	31043745	https://doi.org/10.1038/s41586-019-1167-6	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1167-6/MediaObjects/41586_2019_1167_MOESM19_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM3_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM4_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM5_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM6_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM7_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM8_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM9_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM10_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM11_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM12_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM13_ESM.xlsx
nature	2019	31043744	https://doi.org/10.1038/s41586-019-1170-y	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1170-y/MediaObjects/41586_2019_1170_MOESM14_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM2_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM3_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM4_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM5_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM6_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM7_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM8_ESM.xlsx
nature	2019	31043743	https://doi.org/10.1038/s41586-019-1158-7	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1158-7/MediaObjects/41586_2019_1158_MOESM9_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM3_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM4_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM5_ESM.xlsx
